Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM1583188	"Healthy_Central_Patient_7"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583188/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583189	"Healthy_Central_Patient_8"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583189/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583191	"Healthy_Central_Patient_10"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583191/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583192	"Healthy_Central_Patient_11"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583192/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583193	"Healthy_Central_Patient_12"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583193/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583194	"Healthy_Central_Patient_13"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583194/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583195	"Healthy_Central_Patient_14"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583195/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583196	"Healthy_Central_Patient_15"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583196/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583197	"Healthy_Central_Patient_16"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583197/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583198	"Healthy_Central_Patient_17"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583198/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583200	"Healthy_Central_Patient_19"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583200/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583201	"Healthy_Central_Patient_20"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583201/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583202	"Healthy_Central_Patient_21"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583202/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583203	"Healthy_Central_Patient_22"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583203/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583204	"Healthy_Central_Patient_23"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583204/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583205	"Healthy_Peripheral_Patient_1"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583205/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583206	"Healthy_Peripheral_Patient_2"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583206/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583207	"Healthy_Peripheral_Patient_3"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583207/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583208	"Healthy_Peripheral_Patient_6"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583208/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583209	"Healthy_Peripheral_Patient_9"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583209/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583210	"Healthy_Peripheral_Patient_10"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583210/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583211	"Healthy_Peripheral_Patient_11"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583211/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583212	"Healthy_Peripheral_Patient_12"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583212/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583214	"Healthy_Peripheral_Patient_14"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583214/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583215	"Healthy_Peripheral_Patient_15"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583215/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583216	"Healthy_Peripheral_Patient_16"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583216/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583218	"Healthy_Peripheral_Patient_18"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583218/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583219	"Healthy_Peripheral_Patient_19"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583219/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583220	"Healthy_Peripheral_Patient_20"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583220/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583221	"Healthy_Peripheral_Patient_21"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583221/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583222	"Healthy_Peripheral_Patient_22"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583222/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583223	"Healthy_Peripheral_Patient_23"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583223/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583224	"Severe_Central_Patient_24"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583224/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583225	"Severe_Central_Patient_25"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583225/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583226	"Severe_Central_Patient_26"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583226/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583227	"Severe_Central_Patient_28"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583227/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583229	"Severe_Central_Patient_33"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583229/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583231	"Severe_Central_Patient_35"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583231/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583232	"Severe_Central_Patient_36"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583232/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583233	"Severe_Central_Patient_37"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583233/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583234	"Severe_Central_Patient_38"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583234/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583235	"Severe_Central_Patient_39"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583235/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583236	"Severe_Central_Patient_40"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583236/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583237	"Severe_Peripheral_Patient_25"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583237/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583238	"Severe_Peripheral_Patient_26"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583238/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583239	"Severe_Peripheral_Patient_27"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583239/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583240	"Severe_Peripheral_Patient_28"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583240/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583242	"Severe_Peripheral_Patient_30"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583242/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583244	"Severe_Peripheral_Patient_32"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583244/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583245	"Severe_Peripheral_Patient_34"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583245/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583247	"Severe_Peripheral_Patient_36"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583247/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583249	"Severe_Peripheral_Patient_38"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583249/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583250	"Severe_Peripheral_Patient_39"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583250/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1583251	"Severe_Peripheral_Patient_40"	"RNA"	"Homo sapiens"	1	GPL570	GSE64913	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1583nnn/GSM1583251/suppl"		"Akul Singhania"	"Jan 04, 2017"
GSM1709391	"glomeruli_FSGS_repF1"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709391/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709392	"glomeruli_FSGS_repF2"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709392/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709393	"glomeruli_FSGS_repF3"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709393/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709394	"glomeruli_FSGS_repF4"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709394/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709395	"glomeruli_FSGS_repF5"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709395/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709396	"glomeruli_FSGS_repF6"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709396/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709397	"glomeruli_FSGS_repM1"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709397/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709398	"glomeruli_FSGS_repM2"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709398/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709399	"glomeruli_FSGS_repM3"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709399/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709400	"glomeruli_FSGS_repM4"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709400/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM1709401	"glomeruli_FSGS_repM5"	"RNA"	"Homo sapiens"	1	GPL6244	GSE69814	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1709nnn/GSM1709401/suppl"		"Jun Tong"	"Jan 04, 2017"
GSM2290554	"Wild-type_Control_1"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290554/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290555	"Wild-type_Control_2"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290555/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290556	"Wild-type_Control_3"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290556/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290557	"Wild-type_Ethanol_1"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290557/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290558	"Wild-type_Ethanol_2"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290558/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290559	"Wild-type_Ethanol_3"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290559/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290560	"Pparβ/δ-/-_Control_1"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290560/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290561	"Pparβ/δ-/-_Control_2"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290561/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290562	"Pparβ/δ-/-_Control_3"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290562/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290563	"Pparβ/δ-/-_Ethanol_1"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290563/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290564	"Pparβ/δ-/-_Ethanol_2"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290564/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2290565	"Pparβ/δ-/-_Ethanol_3"	"RNA"	"Mus musculus"	1	GPL16570	GSE86002	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2290nnn/GSM2290565/suppl"		"Pei-Li Yao"	"Jan 04, 2017"
GSM2443487	"AIS-001-0"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443487/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443488	"AIS-001-1"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443488/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443489	"AIS-001-2"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443489/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443490	"AIS-002-0"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443490/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443491	"AIS-002-1"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443491/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443492	"AIS-002-2"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443492/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443493	"AIS-002-3"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443493/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443494	"AIS-002-4"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443494/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443495	"HV-002-0"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443495/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443496	"HV-004-0"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443496/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443497	"HV-018-0"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443497/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443498	"HV-009-0"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443498/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM2443499	"HV-010-0"	"RNA"	"Homo sapiens"	1	GPL8786	GSE93083	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443499/suppl"		"Annamarie D Horan"	"Jan 04, 2017"
GSM1648752	"Retina, 4 hours, hypoglycemic clamp, replicate 1"	"RNA"	"Mus musculus"	1	GPL10740	GSE67523	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1648nnn/GSM1648752/suppl"		"Mark Ibberson"	"Jan 03, 2017"
GSM1648753	"Retina, 4 hours, hypoglycemic clamp, replicate 2"	"RNA"	"Mus musculus"	1	GPL10740	GSE67523	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1648nnn/GSM1648753/suppl"		"Mark Ibberson"	"Jan 03, 2017"
GSM1648754	"Retina, 4 hours, hypoglycemic clamp, replicate 3"	"RNA"	"Mus musculus"	1	GPL10740	GSE67523	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1648nnn/GSM1648754/suppl"		"Mark Ibberson"	"Jan 03, 2017"
GSM1648755	"Retina, 4 hours, euglycemic clamp, replicate 1"	"RNA"	"Mus musculus"	1	GPL10740	GSE67523	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1648nnn/GSM1648755/suppl"		"Mark Ibberson"	"Jan 03, 2017"
GSM1648756	"Retina, 4 hours, euglycemic clamp, replicate 2"	"RNA"	"Mus musculus"	1	GPL10740	GSE67523	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1648nnn/GSM1648756/suppl"		"Mark Ibberson"	"Jan 03, 2017"
